color1,color2,color3,color4,color5,color6,color7,color8,AT&T,Amazon,Apple,DocuSign,Intuit,Linkedin,Microsoft,Netflix,Paypal,Walmart,Xerox,Zoom,eFax,url_len,tld_char_score
1247492,465465,8151872,4804581,660965,7185122,722183,1781231,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.6010787209626525
16382457,10131865,8993592,12409430,14593708,16511988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.8881480101613344
862324,16513784,5207757,2695965,11380121,861803,6380371,14935791,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.4649347076293988
16053489,65793,7694155,1711915,11182738,13549991,5463917,10462118,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.7014588252550255
11093057,16512758,13208200,11886685,14332078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.6624058486288509
16184564,1778220,10366559,1250581,16241492,13604477,6316385,15264233,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0.5224858650759131
13882322,16377168,15442013,2762791,8551285,12083276,512,65796,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.9533476100574811
7630445,7823715,2761248,4019529,16711422,3741985,5399438,6956085,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1.599742917407719
5855577,16711422,788486,5021133,2693666,10526880,5328720,526348,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.5861771524014636
16314832,15265764,4162938,15593715,1776153,9611680,1321030,6512217,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.7405410922108093
16382456,131703,2434340,5528427,11117979,6578262,9082803,5141710,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.8807777794377696
4474700,16711422,9673381,14804460,4868682,1973020,10066329,1841947,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.8882224969603687
14998987,531757,4031340,12883849,4876139,13519941,10699583,2830382,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.3558697248353109
16577521,9212849,15320784,4215919,12428992,13808840,13015181,8082367,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2.240805842654177
16448249,1250607,4282770,14940896,1775896,2700651,1773084,5857223,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.731127567027898
15791094,16711422,4740735,1975603,10002352,5077219,15593967,4030021,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.2218005619249925
855309,6842472,11184809,9672860,2434856,7304827,1776668,9541444,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.3170129977749183
16711422,12442343,5537712,6443071,9153476,4464659,66238,12688754,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.8340939047245988
15461097,2378622,11836544,1454162,9268053,14608111,13945752,16645117,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.5109182313123053
16645629,13926644,13427173,3302272,1577490,9650491,7781739,10920606,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.39410326835831294
16711422,13511538,6974058,11184810,3684408,16311276,14779052,13845121,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.0038355412144229
2766438,4342388,7971279,16711421,12271409,13588798,6192560,14541289,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.1602966822931469
16711422,1781044,16120311,15265007,921101,9020338,5989480,10986389,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2.4408059052044617
16645628,5328975,13018742,1644824,16710910,4627302,13261136,14804962,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.6498904675567934
2100528,5515893,6382185,6578277,8553090,2314326,7894384,16777215,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.3736854642579914
16054523,16711164,0,15574334,15856883,10461602,6118749,6054242,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.4638957410016701
16579579,788486,3159099,16119544,12033413,5331566,7429449,1970967,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.8010108049419329
16711422,723980,262915,3698097,11050901,6708051,14412533,1449520,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.6836047233294242
6973800,6777714,16711422,1517112,2040086,6908522,7961992,262916,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.4700406489033402
16053751,16645628,1317675,15660531,6734490,9217974,4873839,13020257,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2.782521582519227
1380108,856856,1575697,16711422,8145217,1053971,5392926,4935245,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.0698801429233264
16645628,8802380,10328728,8879990,2759960,12279124,9380635,16048511,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.6190250529459255
16579836,3368147,4825646,2237737,14344686,8953284,7697781,6119266,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.135594570033098
15987699,10331022,5587521,4487610,12243842,13950698,7970507,3289650,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2.9330724429438497
1575684,8266297,15592675,7491904,11901067,8867413,12617869,2559761,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.5064256814407202
16711422,15725558,6793951,16317178,10530686,11918433,4156846,2960684,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.3625317259352814
16645629,11452249,9916473,14450332,9089085,3022873,13358701,8167371,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.1552818030652543
16514043,3764703,12097667,5460819,14147568,723723,4087465,8493261,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2.372182937561155
16711422,15922423,2171427,1313798,9283788,3700029,4351941,14461310,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.8978276987365957
16645629,15395828,5855952,2171427,3296916,9937079,986895,11707792,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.9116335596003341
16711422,1971820,14440781,5262152,11835534,14738157,9152199,5590928,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.5359949327771492
16579836,16251129,3355443,15348586,7434609,10592674,10329758,10263708,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.44493505833029046
15592941,131329,5663319,11906164,7498596,2434861,11579055,15132136,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2.156863006521492
1785201,1454947,2706817,14279919,16711422,8430021,6717089,16514557,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.3452798711348761
16711422,5063748,10854045,2380733,14344948,12475993,8099799,5010377,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2.658190671901945
16185078,5130311,4012602,14474973,14277859,15354919,4737099,3355706,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.48714777297221545
16579836,0,4219013,14213095,9347253,10395294,6315871,13130836,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.39063017444951215
15856113,15658993,15790577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0.6690637448913788
16645629,2313863,10658466,14213096,328965,7368815,16041556,3617845,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2.1290925177546502
16711422,5395026,15153195,14890052,11114904,16373722,15497089,15835046,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.3216165719528576
16316664,3355491,13907761,6184542,11442584,10197936,5724030,14277088,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.8390277379829723
16711422,7710924,3567783,4618722,11744557,2695713,12244712,12101278,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2.472762408694767
727862,2708122,1718898,16711422,12123332,14674421,9214120,4021062,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.388762912392638
16711422,16316922,4297304,1710618,6998648,3356482,4549508,14938087,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.9674438445242626
1840660,11163959,3567210,12688757,5130595,15655637,1778992,5189758,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.7065509648498843
16447993,4228424,15002340,13647930,12035194,15067115,9589058,4673879,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.6541296938388308
16711422,9004486,2697255,16177746,6184542,10526880,16578814,16580349,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1.9498376914162954
9738916,16514043,6646137,14344939,10197146,1580070,10265250,7830670,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.3522023062188242
16711422,2631720,10434864,66032,4161999,10919324,16514813,14937849,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.111936452785432
16579836,6538094,11835532,7103841,16313071,5155151,3354928,15199220,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.5200073763473745
16579835,0,3900918,3682100,6637901,11965834,7953756,4356779,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.8408566701457316
15856113,15658993,15790577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,1.5719994420364878
1052687,10724001,330515,7102539,16382457,1844256,9273963,5590220,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.439470594691019
14870523,16645629,11319794,9936832,3289650,5660265,10788496,2502457,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.41034986611916
5789783,16645629,1253940,1906966,4353612,4411498,16252154,13278060,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.5702582588517897
1126473,14935011,14804456,5006198,9806510,6710886,1907997,10722713,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.831168509526656
793918,16711421,3300252,2241905,15452363,15330801,11309471,9408188,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.023007415283189
16711422,14277857,3699167,6316903,8952510,2171429,4014147,14935524,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.3447695947917226
16711422,328965,7303021,16105025,10395033,11832367,5981720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.8789758337307654
16645629,16185341,4938995,7510001,328965,13804416,6543520,15418848,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.0267879432345097
16514043,65793,10337380,6437244,8828474,11131221,6382431,6917447,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2.1650481783375843
16447988,3092271,5789784,12296571,16054771,4225994,14214387,7380183,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.236112562915678
16711422,15264495,2171427,4351685,10002094,6119264,6447971,10000793,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.0050608241688197
16711422,3174573,6710886,1513239,10789534,8299471,14017006,5864888,0,0,1,0,0,0,0,0,0,0,0,0,0,74,2.504373456719385
16711422,10525072,1776933,2630430,7497304,6579819,7762805,1514778,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.37234496276445556
16711422,13273704,9526359,16106321,6596793,5544552,13393761,9269936,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.6023344689518377
15527148,2303788,2038550,14146268,12102812,1382936,6449003,10264739,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.424918565408255
16711165,16443112,5324682,3023463,6964845,8084813,12821894,1051657,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.1320352695862288
15790320,5196875,10526873,9218102,4089273,14147049,8559311,723723,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.5671225060967688
16316664,15298098,2893089,6378574,11584760,4022682,14895913,2960686,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.5001728306703501
5000268,16645629,4213583,3026218,1318191,4669991,2040608,3154726,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.1872310329786924
3027253,16710904,7185348,4804694,3883076,14871537,15066854,10855579,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.4556725426144945
16711422,8368539,8707266,6198400,2106662,12445656,5602159,9680057,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.8049143846182216
16579836,1247236,13553139,8013364,9212884,8475741,11383530,11109781,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.2055946942444171
16711422,6006495,1914777,328965,15349286,14477044,11441811,6250335,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1.5259653295857596
16119284,16185079,5341931,2236962,11380389,7500402,6461937,16173398,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2.4632910727030666
16711422,16251129,16375665,13321290,9471869,12332061,3355443,7172986,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.7221863925049261
16711422,3699167,5858426,5526612,10068140,14277858,2171429,15395819,0,0,0,0,0,0,0,0,0,0,0,0,0,122,6.515597795720071
16645629,994404,16174662,3559590,3289650,6381920,10394776,14607081,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.4103607286226012
15790062,15527407,15725039,15658478,11382188,1118481,5789783,12697790,0,0,0,0,0,0,1,0,0,0,0,0,0,29,1.6923741263066558
16711422,526344,15218214,11770006,6576986,7672844,15771553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.4385334275356287
16645629,2236962,8089960,8790293,13477252,16119546,14999521,16106610,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.9212541938028951
16711422,15856629,14767412,7574221,14845110,3501918,3364765,857631,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.0598563156980993
1184272,6839118,11901828,264463,15720651,3699361,2435623,4935756,0,1,0,0,0,0,0,0,0,0,0,0,0,14,1.564605856646357
16448250,6004460,15134198,7368040,2368287,11051930,15854318,1583161,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.1650114911363396
15856113,15658993,15790577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,2.0514766754382183
3305044,3811365,10109232,9903894,1785903,16178513,15851986,2445885,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.3122978390509357
16316664,15493676,197379,6579300,3424846,5661035,10331049,13882839,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.7730638202129703
16711422,3372752,7758943,11051415,3486258,6267106,14871543,2906550,0,0,0,0,0,0,1,0,0,0,0,0,0,47,3.052326505234541
16711422,15658994,7970234,2171428,4483012,6513767,1052173,10460827,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.8978276987365957
730185,2380962,1457272,16513527,6969675,8953269,12949618,2564122,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.0934455347241696
16711422,5921113,10526880,1513434,5197677,5987281,14935027,9342675,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.0350069779326612
16447989,3026478,5658198,12296829,16514555,3569096,8365788,14148596,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.236112562915678
16444101,15519357,13936242,8985105,9784376,5052690,12085077,11830847,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.157527878819684
16382456,14918991,789259,14540512,5855318,15654760,16119542,11242304,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.4699646020532501
7960642,1909265,16645629,3569334,1581333,14016237,4279840,5400147,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.6216680822893543
460815,3091755,14988372,14639931,2566184,1710105,8283182,11372864,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.1504572484467595
15921647,14251851,1052431,14406799,7234398,3352108,1317967,1385845,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2.489837642585008
15856113,15856370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.4394742379624097
15790580,11316913,16711422,2171944,5005444,7430742,4159711,11640968,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.8683753790010901
16711422,6392801,14474978,5203088,3830238,2171429,14044990,15527661,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.6295372678483555
16711422,3160803,3108543,657930,14673909,10526880,6316128,7904469,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.9059516554991844
16644334,394757,2116227,6709853,10656657,14673131,131530,8886713,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.6319022649735174
1971728,8212285,1317411,16711165,2363417,4874089,922127,5531232,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0.8665299543868662
16711165,9184282,10240313,11906931,12016471,2234904,5266104,15193721,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.5989141984593447
12228082,5118380,10064873,2631720,14606046,6568322,5516396,13013748,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.9730860825829847
16579578,4929916,1182473,13145470,8933694,3682162,6902104,3152672,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.5349980363069321
16711163,15835060,15631521,16173782,15356036,1381653,13363952,15837340,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.4951039907986391
16711422,1588097,3438065,11917304,9618678,3561370,8497885,16514814,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2.239974502286302
14930617,12815415,12163973,8348230,15396851,3613721,11186614,14993300,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.8736678699908578
15458264,12884101,15719906,10495346,13752027,9459775,10133410,12801659,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.8819946356023036
16119028,3618615,7902016,10458511,6575701,15456218,394651,15066605,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.18265484288484787
1710357,5612791,14671839,856600,5395026,131842,10461087,4555199,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.4940750348935392
16711422,3366543,16317437,4868682,3355443,10722716,7320276,16580350,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.587357575904954
16711422,4351941,2171427,14343914,9937337,263172,6250595,11184810,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.8978276987365957
4939370,1583671,8887720,1708561,13687262,2821139,6040622,6573901,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.3498001261633581
3437143,3484197,1785390,8344644,2445374,16052977,15915860,11838585,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.4329140529348212
16711422,9414306,13491161,6519670,14148069,7374979,9613751,2106412,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.3096508423972768
16711422,15987958,3765737,4825646,9280182,4479380,7697781,14871775,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1.5174649883391012
16711422,14543856,3561079,4483012,9020352,14845503,11057888,6720147,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.8732594872308476
16448249,13227234,11380126,9939909,1447443,6709338,1843753,5594727,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.0391999379813317
11312528,15855338,7625808,2433051,5203311,1844779,9083555,7678758,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2.392976872805613
16645629,2964041,5594987,5921370,328965,13272938,7574714,14541286,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.46345820520065595
333085,11937340,16382457,13685715,5463658,10133924,14409182,16109127,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.5677649427239668
2762004,5392705,725536,16250082,3233678,8690107,12431236,15587413,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2.8102187568294603
15986669,15460329,0,15461865,15395308,2844082,7105644,11116943,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0.3022723317467313
16711422,5806175,2303531,5856874,592137,8867658,9278367,15528942,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.7260261044234642
591622,526605,854027,790286,16645629,13913649,11811382,9670027,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.1408047816943814
16711415,8888261,14542062,3890597,328965,1584771,2045275,10329486,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.8271378325241806
16711422,3881787,13118077,10526880,14469710,4206210,6579300,16245485,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1.468564769963794
16711422,328965,6184542,10461087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.9079551417431346
7444587,1192456,1970698,16513258,14215898,12232596,8541765,5205576,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2.076902875721857
2566189,4688882,16447993,15285059,13406806,5266544,8673602,14343908,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.2676688055938958
1512969,16711422,5000010,1448215,1120031,11838843,1117712,5264212,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.9381217090828895
16711422,3816255,7446456,14015455,6119009,15264233,12566465,10209505,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.854047247701744
16711422,4870230,2432539,6707282,2502456,12162181,2433315,5724504,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.3593444747556012
16711422,5131854,14771517,10986124,15194460,197379,6337737,15773079,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.605331847908324
2105375,4276544,4342349,15856112,11053503,3421238,10525327,3224626,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.9335829620500873
15856113,15658993,15790577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,2.6370156911461033
15856113,15856370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.4394742379624097
1646893,3096151,4609896,6649382,14605787,1184017,9542306,13161693,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2.5147142169893
16711422,14745079,15070715,16446968,8176626,14788600,4281826,11675578,0,0,0,0,0,1,0,0,0,0,0,0,0,11,1.282487391837805
16711422,15427115,2302755,4891793,13035247,6249305,13014399,14216167,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2.782282713680056
16711422,1188136,7060617,5265502,15067113,9739166,2445397,14807014,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.5951464716563187
0,16579836,8947848,11747383,4553929,16376163,4214680,590596,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1.0726916028063889
5328496,3421284,16711422,2499661,6245991,10461368,14672105,4600916,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.156250957181226
16711422,3174591,14674164,6710886,7577038,10329501,1052688,4816832,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.2296060452911972
13421772,12303291,11839800,14077561,7368815,1842720,3750200,5135223,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.9967033300743302
16711422,263172,4495586,10657952,6513507,14115412,13887224,15313570,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2.012603385907321
16579579,2113100,12085084,16185592,3098180,5069653,3098183,12620932,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.7421388227837185
16711422,3103145,10133931,14278638,123,5534658,1710985,11123171,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2.540873849362331
16711422,394758,10526880,6184542,245,15000830,5395192,10658555,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.7381755711357498
15856113,15658993,15790577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,2.21410690356862
2565668,4354462,11576209,15723493,7823437,1448481,8627118,1449757,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.0386241024127947
16513785,1184017,14411760,11574933,6971734,9550032,15726320,15195617,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.8750420398058122
16645629,16174662,862561,10329240,6250334,3421236,11309103,4281981,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1.9609908082617509
16579835,3893130,8628154,12902120,1585222,15069423,7038028,10787983,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.4049540889721384
16711422,15922422,1318188,16054776,6799770,9021623,4873838,13020005,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2.712340850106114
16448250,5792108,1647414,16376698,9805997,12964060,11050647,6576980,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.2848663329882626
15856113,15856370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.4394742379624097
16711422,16054010,3553339,10662889,12296846,14115636,16053749,7622715,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.2713536365970449
15921906,6710886,13488340,10461087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.6710526000824237
16711422,13756918,7710431,3563191,4617158,10469607,15530230,16710910,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.6795782117170801
15592425,14089584,14281465,1906951,7890219,9345229,131809,14197066,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.9748393478675325
16118510,2762789,925977,8209979,8124410,13345390,12253178,14350065,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.3843769844697271
3158064,16446428,7894385,10788496,13335343,13419690,4996658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2.4313471337292327
16711422,328965,7299681,10526366,3570934,13820669,6527479,13260878,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.900886496306346
16711422,328965,10197915,6118749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.4690473081666845
16578546,16116465,7949708,9005148,13819117,9265057,11903382,3676691,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.384626714291596
16711422,16119544,10266038,4351941,2171427,197379,6514024,11057634,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.8978276987365957
16711422,15658994,15453304,855309,12358250,9871537,3237040,7629390,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2.0079228554816337
16711422,0,15790578,1125460,6779004,10066329,5592405,9213088,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.2356290992569388
15329764,4891209,12140339,14177611,14994503,14126956,11507250,2105375,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.5420920379180696
16448250,2302755,6395601,5987163,10461086,13687264,14541023,5009029,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.229981909109078
16119027,15360048,2696483,12423801,1908262,7494738,14148076,8693190,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.5324133396402293
1250067,13164779,8499649,16107332,10407129,1325006,16248284,3627157,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.5628460341179875
16711422,263172,228,10329501,14935036,6250335,5658349,10855925,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.7064076071987762
13421907,328706,16184556,7954496,12624239,9412023,10590278,4999716,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.6162927135806482
12374504,16579579,5733548,1248523,7689794,15638971,9744079,14452890,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.7636938007678062
16383230,3354166,6788318,5006485,14803423,3355443,3420734,5328211,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.832943436081859
16711422,5532905,2302755,11156788,11703944,2831064,14606830,9147837,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.1322456672058867
16119285,1052431,10461087,6184542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.3045267258386184
1707038,2433054,3964228,2236965,15384569,4802889,5522776,11963080,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.1766127440747958
6050638,16645629,6448491,6644324,3352091,14540511,2962491,7303536,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.2227120278462427
921102,15261133,11772304,6904913,9323346,5003373,1449258,13550504,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.3781040801999902
1589354,1255487,16053492,4748960,9675183,4817848,14277855,10329501,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1.1826348056122005
